season	episode	clip	text	label
18540	0	0	Let's prevent any conflicts by avoiding sensitive topics during the conversation.	Prevent
18541	0	0	Hey, please don't touch that, it's fragile.	Prevent
18542	0	0	We need to prevent the spread of misinformation, let's fact-check everything.	Prevent
18543	0	0	Please refrain from using unacceptable language.	Prevent
18544	0	0	We must prevent any tampering with the evidence.	Prevent
18545	0	0	We must prevent any further damage to the environment.	Prevent
18546	0	0	I have to prevent this deal from falling through.	Prevent
18547	0	0	In order to prevent conflicts, let's approach the situation with understanding and empathy.	Prevent
18548	0	0	You can't enter this building without proper security clearance.	Prevent
18549	0	0	Can you prevent him from smoking in the house?	Prevent
18550	0	0	Stop! We need to prevent any harm to that animal.	Prevent
18551	0	0	Let's prevent people from littering in the park.	Prevent
18552	0	0	We need to prevent any further spread of this virus.	Prevent
18553	0	0	We need to prevent any delays by keeping to the schedule.	Prevent
18554	0	0	Don't touch the wires, they're live.	Prevent
18555	0	0	The security team is trying to prevent any unauthorized access to the building.	Prevent
18556	0	0	We need to prevent any unethical practices in the company.	Prevent
18557	0	0	You cannot do that, I must protect you and others.	Prevent
18558	0	0	Hey! Don't touch that, we need to prevent any damage to it.	Prevent
18559	0	0	I won't permit this to happen.	Prevent
18560	0	0	To prevent the spread of the virus, wash your hands frequently.	Prevent
18561	0	0	We have to prevent any further complications.	Prevent
18562	0	0	We need to prevent overfishing in this area to preserve the ecosystem.	Prevent
18563	0	0	You can't prevent the inevitable from happening.	Prevent
18564	0	0	Please refrain from doing that.	Prevent
18565	0	0	Please, don't litter, let's keep our environment clean.	Prevent
18566	0	0	It's crucial to prevent any security breaches in our network.	Prevent
18567	0	0	Please make sure to prevent any spoilers before we watch the movie.	Prevent
18568	0	0	Don't drive under the influence of alcohol or drugs, it's important to prevent accidents.	Prevent
18569	0	0	I’m sorry, but that is not an option at this time.	Prevent
18570	0	0	I need you to stop yelling and calm down so we can talk.	Prevent
18571	0	0	Don't let him go, he's dangerous.	Prevent
18572	0	0	You can't go in there, it's off-limits.	Prevent
18573	0	0	Please don't press that red button.	Prevent
18574	0	0	Stop hitting your brother right now!	Prevent
18575	0	0	Let's stop procrastinating and finish the task on time.	Prevent
18576	0	0	Let's prevent any further misunderstandings between the team members.	Prevent
18577	0	0	Don't give your personal information to strangers to prevent identity theft.	Prevent
18578	0	0	Stop him from interfering in other people's work.	Prevent
18579	0	0	Can you stop the car for a minute, please?	Prevent
18580	0	0	It's recommended to prevent any eye strain by taking frequent breaks from staring at the screen.	Prevent
18581	0	0	Let's prevent future accidents by following safety guidelines.	Prevent
18582	0	0	Please don't touch the hot stove.	Prevent
18583	0	0	Please don't touch the equipment without proper training and authorization.	Prevent
18584	0	0	Let's prevent any accidents by following the safety guidelines.	Prevent
18585	0	0	We have to prevent the spread of the virus by wearing masks.	Prevent
18586	0	0	Let's prevent any misunderstandings by communicating clearly and concisely.	Prevent
18587	0	0	Please stop before you hurt yourself.	Prevent
18588	0	0	We have to prevent the protestors from getting into the building.	Prevent
18589	0	0	Sorry, I can't allow you to enter this restricted area.	Prevent
18590	0	0	Preventing this from happening is my top priority.	Prevent
18591	0	0	Let's prevent any misunderstandings by asking for clarification when in doubt.	Prevent
18592	0	0	Please don't touch the exhibits, they're fragile and could be damaged.	Prevent
18593	0	0	Please do not attempt to enter that restricted area.	Prevent
18594	0	0	Don't allow the snow to prevent you from going to work.	Prevent
18595	0	0	Let's stop this before it gets out of hand.	Prevent
18596	0	0	I have to prevent this mistake from happening again.	Prevent
18597	0	0	Please prevent any distractions during the meeting by putting away your phones.	Prevent
18598	0	0	Don't let your emotions cloud your judgement.	Prevent
18599	0	0	Let's prevent any misunderstandings by being clear in our communication.	Prevent
18600	0	0	No, you can't smoke in here, it's a non-smoking zone.	Prevent
18601	0	0	Let's prevent any misunderstandings, I was referring to the blue one.	Prevent
18602	0	0	We need to take action to prevent further damage.	Prevent
18603	0	0	Sorry, but we have to prevent any cheating by requiring everyone to take the exam under supervision.	Prevent
18604	0	0	I'm sorry, but I cannot allow you to take pictures in this area.	Prevent
18605	0	0	Let's try to prevent any spoilers, I haven't watched the latest episode yet.	Prevent
18606	0	0	We must prevent any unauthorized copying of company data.	Prevent
18607	0	0	We need to prevent any data loss, make sure to save your files.	Prevent
18608	0	0	You're going to have to shut that down.	Prevent
18609	0	0	Don't let him listen to that song, it's not appropriate for his age.	Prevent
18610	0	0	Sorry, I have to prevent you from exceeding the limit.	Prevent
18611	0	0	Please don't disturb the neighbors, keep the noise level down.	Prevent
18612	0	0	I'm afraid I cannot permit that.	Prevent
18613	0	0	Stop right there, don't take another step forward.	Prevent
18614	0	0	Please, stop doing that.	Prevent
18615	0	0	It's important that we take measures to prevent this from recurring.	Prevent
18616	0	0	Sorry, I cannot let you in without an appointment.	Prevent
18617	0	0	Let's intervene and prevent any further damage.	Prevent
18618	0	0	Please don't try to fix the machine on your own, it's too dangerous.	Prevent
18619	0	0	Please prevent any interruptions, the speaker is about to start.	Prevent
18620	0	0	Please don't use your phone while driving, it's dangerous.	Prevent
18621	0	0	I'm sorry, but I need to prevent you from entering the restricted area.	Prevent
18622	0	0	Please don't drink and drive.	Prevent
18623	0	0	We must prevent any damage to this rare artifact by handling it with care.	Prevent
18624	0	0	The lifeguard had to prevent the swimmer from going too far out into the ocean.	Prevent
18625	0	0	The company introduced new policies to prevent fraud.	Prevent
18626	0	0	We must prevent any further damage to the ecosystem.	Prevent
18627	0	0	Stop the car, we need to change the flat tire.	Prevent
18628	0	0	Let's prevent any misunderstandings by clarifying our expectations.	Prevent
18629	0	0	Can you prevent yourself from laughing out loud?	Prevent
18630	0	0	Please prevent him from driving under the influence of alcohol.	Prevent
18631	0	0	Let's prevent any errors by rechecking the data before compiling the report.	Prevent
18632	0	0	I'm sorry, but I have to prevent you from doing that.	Prevent
18633	0	0	I'll do my best to prevent any delays in the project.	Prevent
18634	0	0	Please don't litter in public places.	Prevent
18635	0	0	Please don't touch the thermostat, we have a set temperature.	Prevent
18636	0	0	You cannot allow him to drive in this condition.	Prevent
18637	0	0	We need to prevent theft by keeping valuable items locked up.	Prevent
18638	0	0	Don't let anyone in without proper ID to prevent unauthorized access.	Prevent
18639	0	0	Don't worry, I'll prevent anyone from interrupting you during your speech.	Prevent
18640	0	0	We need to prevent any further damage.	Prevent
18641	0	0	We must prevent any security breaches.	Prevent
18642	0	0	Please stop your dog from barking.	Prevent
18643	0	0	I'm afraid I have to stop you from doing that.	Prevent
18644	0	0	We need to prevent the spread of fake news by fact-checking information before sharing.	Prevent
18645	0	0	Do not prevent her from pursuing her dreams.	Prevent
18646	0	0	We have to prevent this virus from spreading any further.	Prevent
18647	0	0	The doctor recommended taking certain measures to prevent the disease.	Prevent
18648	0	0	Do you mind not smoking in my house?	Prevent
18649	0	0	Stop right there or I'll call the police.	Prevent
18650	0	0	Let's prevent any disruptions to our schedule by staying on track.	Prevent
18651	0	0	I have to prevent you from taking that action.	Prevent
18652	0	0	I'm going to prevent you from leaving until we talk.	Prevent
18653	0	0	Can you prevent the door from slamming shut?	Prevent
18654	0	0	You have to prevent these negative thoughts from getting to you.	Prevent
18655	0	0	Don't give personal information to strangers on the internet.	Prevent
18656	0	0	We have to prevent animal cruelty by treating animals with kindness.	Prevent
18657	0	0	Please don't disturb the neighbors, they need their rest.	Prevent
18658	0	0	Don't prevent me from speaking my mind.	Prevent
18659	0	0	You have to prevent any spoilers before watching the movie.	Prevent
18660	0	0	We need to put an end to this once and for all.	Prevent
18661	0	0	Don't throw away the documents, we might need them later.	Prevent
18662	0	0	Let's take a break and cool off before we say something we regret.	Prevent
18663	0	0	Don't push that button, it's for emergency use only.	Prevent
18664	0	0	Don't step on the flowers, it will damage the garden.	Prevent
18665	0	0	Let's prevent any conflicts by finding a peaceful resolution.	Prevent
18666	0	0	Don't let him take the shortcut, it's dangerous.	Prevent
18667	0	0	I'm sorry, but I need to prevent you from entering the area without protective gear.	Prevent
18668	0	0	Let's prevent any further delays and get started right away.	Prevent
18669	0	0	I'm sorry, but I can't let you proceed without proper identification.	Prevent
18670	0	0	I'm going to stop you right there, that's not appropriate for this conversation.	Prevent
18671	0	0	Let's take action to prevent any long-term damage.	Prevent
18672	0	0	I had to prevent my phone from running out of battery by bringing a power bank.	Prevent
18673	0	0	Stop right there, you're not allowed to go any further.	Prevent
18674	0	0	Sorry, but I can't allow you to do that, I have to prevent it.	Prevent
18675	0	0	Sorry, I can't let you leave until you sign this form.	Prevent
18676	0	0	Let's prevent any possible conflicts by finding a mutually acceptable solution.	Prevent
18677	0	0	Can you prevent the kids from running around in here?	Prevent
18678	0	0	I need you to prevent any unauthorized access to this document.	Prevent
18679	0	0	You need to take steps to prevent this kind of behavior in the future.	Prevent
18680	0	0	We can't allow this to happen.	Prevent
18681	0	0	Let's take action to prevent the spread of the virus.	Prevent
18682	0	0	Hold on, let me prevent this from escalating.	Prevent
18683	0	0	The vaccine is used to prevent diseases.	Prevent
18684	0	0	Let's prevent any conflict from arising.	Prevent
18685	0	0	We have to prevent any conflicts from arising.	Prevent
18686	0	0	Let's prevent a traffic jam by taking a different route.	Prevent
18687	0	0	Please refrain from any behavior that could cause harm to yourself or others.	Prevent
18688	0	0	Please prevent the children from climbing on the furniture.	Prevent
18689	0	0	Don't forget to lock the door to prevent any theft.	Prevent
18690	0	0	Stop adding salt to the dish, it will prevent high blood pressure.	Prevent
18691	0	0	We need to stop him from driving under the influence.	Prevent
18692	0	0	We need to prevent any further delays and get started right away.	Prevent
18693	0	0	Please prevent any miscommunications by being clear and concise.	Prevent
18694	0	0	We need to prevent any accidents by following the safety guidelines.	Prevent
18695	0	0	I won't let you do something you'll regret.	Prevent
18696	0	0	Please, don't share your password with anyone.	Prevent
18697	0	0	Let's prevent any misunderstandings by clarifying things beforehand.	Prevent
18698	0	0	I have to prevent my phone from running out of battery.	Prevent
18699	0	0	We need to prevent any leakage from happening.	Prevent
18700	0	0	The security guard prevented the intruders from entering the building.	Prevent
18701	0	0	I'll prevent any harm that may come your way.	Prevent
18702	0	0	The police officer had to prevent the suspect from fleeing the scene.	Prevent
18703	0	0	Don't make any sudden movements or you'll scare away the wildlife.	Prevent
18704	0	0	Please don't disturb the other guests, we need to maintain a peaceful environment.	Prevent
18705	0	0	Let's prevent any accidents by taking proper precautions.	Prevent
18706	0	0	Let's prevent any further delays by leaving ten minutes early.	Prevent
18707	0	0	Please make sure that you stop talking during the movie.	Prevent
18708	0	0	You have to stop giving him access to the internet.	Prevent
18709	0	0	I have to prevent you from taking this medication with alcohol.	Prevent
18710	0	0	She tried to prevent the company from making a bad investment.	Prevent
18711	0	0	Sorry, but I can't allow you to park here.	Prevent
18712	0	0	Let's prevent any potential accidents.	Prevent
18713	0	0	This is for your own safety, please stop.	Prevent
18714	0	0	Let's try to prevent miscommunication by clarifying everything.	Prevent
18715	0	0	I won't let you drive while you're under the influence of alcohol.	Prevent
18716	0	0	Stop distracting your sister, it will prevent her from completing her homework.	Prevent
18717	0	0	We can't let anyone enter without proper authorization, let's prevent that from happening.	Prevent
18718	0	0	Please stop the car, I need to get out.	Prevent
18719	0	0	It's important to prevent accidents in the workplace.	Prevent
18720	0	0	I urge you to prevent such behavior in the future.	Prevent
18721	0	0	In order to prevent accidents, we should install safety gates around the house.	Prevent
18722	0	0	It's important that we stop this behavior before it gets worse.	Prevent
18723	0	0	It's important to prevent accidents before they happen.	Prevent
18724	0	0	Please don't interrupt me while I'm speaking.	Prevent
18725	0	0	Stop her from drinking too much, it's not good for her health.	Prevent
18726	0	0	Stop running, or you're going to fall.	Prevent
18727	0	0	It's crucial that we stop this right now.	Prevent
18728	0	0	The fence was built to prevent trespassing.	Prevent
18729	0	0	This is a restricted area, you can't enter here.	Prevent
18730	0	0	That's not safe, let me prevent any accidents.	Prevent
18731	0	0	The fire department worked hard to prevent the fire from spreading to other buildings.	Prevent
18732	0	0	I'm sorry, I cannot allow you to access this information without proper authorization.	Prevent
18733	0	0	We must prevent discrimination in any form.	Prevent
18734	0	0	Don't even try to lie to me about it.	Prevent
18735	0	0	Please don't touch the equipment, it's under maintenance.	Prevent
18736	0	0	Don't let him enter the building.	Prevent
18737	0	0	Don't touch the wires to prevent electrocution.	Prevent
18738	0	0	Please, stop and think about what you're doing.	Prevent
18739	0	0	Don't let the dog out without supervision.	Prevent
18740	0	0	It's our responsibility to prevent any harm to the environment.	Prevent
18741	0	0	Can you please refrain from using your phone during the movie?	Prevent
18742	0	0	Let's prevent the occurrence of any safety hazards during the construction.	Prevent
18743	0	0	You have to prevent the food from burning by watching it closely.	Prevent
18744	0	0	We need to take precautions to prevent any accidents.	Prevent
18745	0	0	Don't let him get away!	Prevent
18746	0	0	Please refrain from using your cellphone during the meeting.	Prevent
18747	0	0	We must prevent the spread of the virus by practicing social distancing.	Prevent
18748	0	0	Don't allow others to control your thoughts or emotions.	Prevent
18749	0	0	We have to put an end to this before it gets out of control.	Prevent
18750	0	0	Let's prevent accidents by wearing safety harnesses.	Prevent
18751	0	0	That's not quite the way I see it.	Oppose
18752	0	0	I have to contradict your viewpoint, I disagree.	Oppose
18753	0	0	Sorry, but I can't support your idea.	Oppose
18754	0	0	I cannot let you do that as it's against the rules.	Oppose
18755	0	0	No, I really can't endorse or support that.	Oppose
18756	0	0	I respectfully disagree with your viewpoint.	Oppose
18757	0	0	Actually, I have a different perspective on this issue.	Oppose
18758	0	0	No, I don't think that's what we agreed upon earlier.	Oppose
18759	0	0	I'm sorry, but I have to disagree.	Oppose
18760	0	0	I'm sorry, but I can't endorse that decision.	Oppose
18761	0	0	Sorry, but I can't agree with that.	Oppose
18762	0	0	I'm not sure I'm comfortable with that proposal.	Oppose
18763	0	0	That's simply not acceptable.	Oppose
18764	0	0	I don't mean to argue, but I cannot support that.	Oppose
18765	0	0	I'm sorry, but I cannot back you up on this.	Oppose
18766	0	0	I'm sorry but I can't agree with that statement.	Oppose
18767	0	0	I'm sorry, but I can't approve that proposal.	Oppose
18768	0	0	I have to disagree with you, that's not the right approach.	Oppose
18769	0	0	I'm sorry, but I don't think you quite understand.	Oppose
18770	0	0	No, that's not my understanding of the situation.	Oppose
18771	0	0	I'm not sure I agree with your assessment of the situation.	Oppose
18772	0	0	I'm not sure that's the right approach, can we discuss it further?	Oppose
18773	0	0	I'm not sure I can go along with that idea.	Oppose
18774	0	0	I have to challenge your hypothesis, I don't believe it's accurate.	Oppose
18775	0	0	I don't think that's fair.	Oppose
18776	0	0	I'm sorry, but I can't support that proposal.	Oppose
18777	0	0	No, I think we need to try a different approach.	Oppose
18778	0	0	I can't support that plan.	Oppose
18779	0	0	I beg to differ.	Oppose
18780	0	0	I'm afraid I can't agree with you on that.	Oppose
18781	0	0	To be honest, I cannot support this proposal.	Oppose
18782	0	0	I'm sorry, I just can't agree with you.	Oppose
18783	0	0	I beg to differ with your perspective.	Oppose
18784	0	0	I can't go along with what you're suggesting.	Oppose
18785	0	0	I'm sorry, but I have to express my dissent on this.	Oppose
18786	0	0	I'm sorry, but I can't go along with that plan.	Oppose
18787	0	0	I don't think that's the right way to go.	Oppose
18788	0	0	Opposite of that statement is closer to the truth.	Oppose
18789	0	0	Negative, that's not how it works.	Oppose
18790	0	0	I cannot approve of that decision, sorry.	Oppose
18791	0	0	Sorry, but I can't back your proposal.	Oppose
18792	0	0	I'm sorry, but I can't go along with that.	Oppose
18793	0	0	Nope, I don’t think that’s the right approach.	Oppose
18794	0	0	No way, I'm not going to let you do that.	Oppose
18795	0	0	Hold on, I don't think that's the right way to approach this.	Oppose
18796	0	0	I'm sorry, but I have to stand up for what I believe in.	Oppose
18797	0	0	I'm sorry, but I have a different take on this issue.	Oppose
18798	0	0	That's not how I see it, sorry.	Oppose
18799	0	0	Sorry, but I don't think that's a good idea.	Oppose
18800	0	0	I'm sorry, but I disagree with you on that.	Oppose
18801	0	0	I'm not on board with that proposal, sorry.	Oppose
18802	0	0	I'm sorry, but I have to object to your proposal.	Oppose
18803	0	0	I'm opposed to that viewpoint entirely.	Oppose
18804	0	0	Actually, I think that’s a pretty flawed way of thinking.	Oppose
18805	0	0	I hate to go against you, but I have to disagree.	Oppose
18806	0	0	Sorry, but that's just not accurate in my opinion.	Oppose
18807	0	0	I'm not going to be a part of this.	Oppose
18808	0	0	I'm sorry, I don't see eye-to-eye with you on this issue.	Oppose
18809	0	0	That's not exactly how I see it.	Oppose
18810	0	0	I'm sorry, but I can't endorse this, I have to oppose it.	Oppose
18811	0	0	I'm sorry, but I can't support your opinion about this matter.	Oppose
18812	0	0	No, I don't think it's fair to do that.	Oppose
18813	0	0	I'm sorry, but I really can't support that view.	Oppose
18814	0	0	That's not the direction I think we should go in.	Oppose
18815	0	0	No way, I won't stand for it.	Oppose
18816	0	0	I'm afraid I can't back you up on that.	Oppose
18817	0	0	I'm sorry, but I can't let you do that.	Oppose
18818	0	0	I'm sorry, but I have to go against that.	Oppose
18819	0	0	I'm sorry, but I have a different opinion on this matter.	Oppose
18820	0	0	That's not going to work for me, sorry.	Oppose
18821	0	0	That's not quite what I had in mind.	Oppose
18822	0	0	Sorry, but I cannot agree with you on this matter.	Oppose
18823	0	0	I am not comfortable with this, so I have to say no.	Oppose
18824	0	0	No, I don't agree with you on this matter.	Oppose
18825	0	0	No, I don't think that's a fair assessment of the situation.	Oppose
18826	0	0	I totally disagree with your point of view.	Oppose
18827	0	0	I cannot support that action, sorry.	Oppose
18828	0	0	That's not really what I had in mind, so I have to say no.	Oppose
18829	0	0	I think there's a better way to handle this, I don't agree with your approach.	Oppose
18830	0	0	I'm not comfortable with that idea.	Oppose
18831	0	0	Sorry, but I cannot comply with your request, David.	Oppose
18832	0	0	Sorry, I'm going to have to disagree with you on this one.	Oppose
18833	0	0	I have to object, this goes against our core principles.	Oppose
18834	0	0	That's not the right solution, Alex.	Oppose
18835	0	0	I don't think that's the right approach to take, sorry.	Oppose
18836	0	0	Sorry, but I have to dissent from your opinion.	Oppose
18837	0	0	I'm sorry, but that just doesn't seem logical or reasonable to me.	Oppose
18838	0	0	I strongly oppose that idea.	Oppose
18839	0	0	I'm sorry to disagree, but I think you're mistaken.	Oppose
18840	0	0	I'm afraid I have to push back on that statement.	Oppose
18841	0	0	I cannot agree with what you are suggesting.	Oppose
18842	0	0	I really don't think that's the way to go about things.	Oppose
18843	0	0	Uh, no way.	Oppose
18844	0	0	I disagree with your theory, Tyler.	Oppose
18845	0	0	Sorry, but I can't agree with that point of view.	Oppose
18846	0	0	I'm sorry but I disagree with you on this.	Oppose
18847	0	0	Sorry, but I have a different interpretation of the facts.	Oppose
18848	0	0	You know what? I have to say no.	Oppose
18849	0	0	I'm sorry, but I have to voice my opposition to that.	Oppose
18850	0	0	I don't think that argument holds up.	Oppose
18851	0	0	That's not something I can agree with, I have to object.	Oppose
18852	0	0	I'm not sure that's a wise course of action.	Oppose
18853	0	0	That's not going to happen, I'm afraid.	Oppose
18854	0	0	Sorry, but I cannot support your opinion, Lisa.	Oppose
18855	0	0	I'm sorry, I don't think that's accurate.	Oppose
18856	0	0	I'm sorry, but I cannot support your decision.	Oppose
18857	0	0	I can't say I fully agree with that approach.	Oppose
18858	0	0	No, I don't agree with your conclusions.	Oppose
18859	0	0	I'm afraid I cannot endorse that, I have to express my opposition.	Oppose
18860	0	0	I disagree with that idea completely.	Oppose
18861	0	0	I respectfully disagree with your perspective.	Oppose
18862	0	0	Sorry, but I can't support your request.	Oppose
18863	0	0	Honestly, I am not okay with you doing that.	Oppose
18864	0	0	Sorry, but I don't think that's a realistic expectation.	Oppose
18865	0	0	That's not how we should do it, Robert.	Oppose
18866	0	0	I'm sorry, but I must take exception to that viewpoint.	Oppose
18867	0	0	I don't think we should agree to those terms, Martin.	Oppose
18868	0	0	I'm hesitant to support that position.	Oppose
18869	0	0	I'm in opposition to that, I just don't think it's wise.	Oppose
18870	0	0	I'm sorry, I can't support that decision.	Oppose
18871	0	0	That won't work for me.	Oppose
18872	0	0	I don't believe that's the right course of action.	Oppose
18873	0	0	I don't see doing that as a viable option.	Oppose
18874	0	0	No, I don't believe your argument holds up.	Oppose
18875	0	0	I'm sorry, but I can't endorse your suggestion.	Oppose
18876	0	0	No, I don't think that's the right course of action.	Oppose
18877	0	0	I'm sorry, but I simply cannot endorse that.	Oppose
18878	0	0	Sorry, but I strongly disagree with you on this.	Oppose
18879	0	0	Actually, I'm opposed to that suggestion.	Oppose
18880	0	0	I cannot agree with your viewpoint on this matter.	Oppose
18881	0	0	I’m afraid I can’t endorse that viewpoint.	Oppose
18882	0	0	I don't share your opinion on this matter.	Oppose
18883	0	0	I'm afraid I cannot support that idea.	Oppose
18884	0	0	I cannot agree with that statement.	Oppose
18885	0	0	I'm sorry, but I have to oppose that decision.	Oppose
18886	0	0	No, that's not the direction we should be going in.	Oppose
18887	0	0	No, that's not the way to handle this situation.	Oppose
18888	0	0	I disagree with what you're saying.	Oppose
18889	0	0	I must disagree with you there.	Oppose
18890	0	0	That's not what I meant, I'm actually against that idea.	Oppose
18891	0	0	I'm afraid I can't support that idea.	Oppose
18892	0	0	I'm not on board with that plan, sorry.	Oppose
18893	0	0	I'm afraid I can't go along with that idea.	Oppose
18894	0	0	No, I can't accept your proposal.	Oppose
18895	0	0	No, I'm sorry but I cannot approve of that, I have to oppose it.	Oppose
18896	0	0	No, I don't think that's the right thing to do.	Oppose
18897	0	0	Opposite of your assertion is what I believe to be true.	Oppose
18898	0	0	I don't think that's a viable solution, sorry.	Oppose
18899	0	0	I'm not really convinced that's the right course of action.	Oppose
18900	0	0	I'm sorry, but I disagree with you strongly on this.	Oppose
18901	0	0	I have to disagree with your statement, it's not accurate.	Oppose
18902	0	0	Actually, I'm of a different opinion on this matter.	Oppose
18903	0	0	I'm not on board with that plan.	Oppose
18904	0	0	I am sorry, but I can't allow this to happen.	Oppose
18905	0	0	That doesn't sound like a feasible option to me.	Oppose
18906	0	0	I'm sorry, but I'm not convinced.	Oppose
18907	0	0	I don't think I can endorse that view.	Oppose
18908	0	0	I'm not comfortable with the path you're proposing.	Oppose
18909	0	0	I don't agree with your policy on this matter.	Oppose
18910	0	0	I'm sorry, I can't support your proposal.	Oppose
18911	0	0	No, I'm afraid I can't support your argument.	Oppose
18912	0	0	Sorry, but I have to object to that course of action.	Oppose
18913	0	0	I'm afraid I can't support your position on this matter.	Oppose
18914	0	0	I have a different point of view on this matter.	Oppose
18915	0	0	No chance, that's not happening.	Oppose
18916	0	0	I'm sorry, I cannot agree with that.	Oppose
18917	0	0	No, I'm not willing to compromise on this issue.	Oppose
18918	0	0	I don't believe that's the best solution to the problem.	Oppose
18919	0	0	I disagree with your statement, John.	Oppose
18920	0	0	I'm sorry, but I don't think you're right about that.	Oppose
18921	0	0	Sorry, but I just can't endorse that proposal.	Oppose
18922	0	0	I don't think that's going to achieve the desired outcome.	Oppose
18923	0	0	I am sorry, but I can't help you with this.	Oppose
18924	0	0	No, I'm afraid I can't go along with that.	Oppose
18925	0	0	I'm sorry, but I cannot go along with your proposal.	Oppose
18926	0	0	That's something I can't get behind.	Oppose
18927	0	0	I'm afraid I cannot back that up, I need to express my opposition.	Oppose
18928	0	0	I don't think that's the right fit for our needs.	Oppose
18929	0	0	Sorry, but I'm strongly against it.	Oppose
18930	0	0	No, I think you are misinformed.	Oppose
18931	0	0	I'm sorry, but I have to express my opposition to that.	Oppose
18932	0	0	I'm sorry, but I don't think that's a viable solution.	Oppose
18933	0	0	No way! That's just not going to happen.	Oppose
18934	0	0	That sounds like a bad idea to me.	Oppose
18935	0	0	That's not quite how I see it, to be honest.	Oppose
18936	0	0	Sorry, but I have to push back against that idea.	Oppose
18937	0	0	It seems like we have conflicting opinions on this matter.	Oppose
18938	0	0	I think we should consider a different approach.	Oppose
18939	0	0	I disagree completely, that's not the way to approach this situation.	Oppose
18940	0	0	No, I think you're oversimplifying the issue.	Oppose
18941	0	0	I'm sorry, but I just can't see eye to eye with you on this.	Oppose
18942	0	0	That's a definite no from me.	Oppose
18943	0	0	I don't think I can accept that as a valid argument.	Oppose
18944	0	0	I'm not comfortable with this at all.	Oppose
18945	0	0	No, I don't think we should trust him.	Oppose
18946	0	0	That's just not my cup of tea, sorry.	Oppose
18947	0	0	I have to object to that course of action.	Oppose
18948	0	0	I don't think we should pursue that option, I'm opposed to it.	Oppose
18949	0	0	Actually, I have a different opinion on this matter.	Oppose
18950	0	0	I'm afraid I can't go along with that plan.	Oppose
18951	0	0	I'm opposed to that proposal, it doesn't make sense to me.	Oppose
18952	0	0	I can’t support that measure, I’m afraid.	Oppose
18953	0	0	I’m sorry, but I just can’t get on board with that.	Oppose
18954	0	0	I'm opposed to this decision, and I think we need to reconsider.	Oppose
18955	0	0	I don't think I can endorse this plan.	Oppose
18956	0	0	That's not acceptable, I can't agree to those terms.	Oppose
18957	0	0	I'm sorry, but I can't endorse this proposal.	Oppose
18958	0	0	I think we have to take the opposite approach.	Oppose
18959	0	0	No, that's not the case at all.	Oppose
18960	0	0	I'm sorry, but I have to object to that suggestion.	Oppose
18961	0	0	No, I don't agree with your assessment of the situation.	Oppose
18962	0	0	Absolutely not, that's not happening.	Oppose
18963	0	0	Sorry, but I have to disagree with you there.	Oppose
18964	0	0	I completely disagree with what you just said.	Oppose
18965	0	0	I disagree with your approach to this matter.	Oppose
18966	0	0	That's not going to work for me.	Oppose
18967	0	0	No, I'm not okay with that, it's not fair.	Oppose
18968	0	0	I don't think that's wise.	Oppose
18969	0	0	I'm sorry, but I cannot lend my support to that.	Oppose
18970	0	0	I respectfully disagree with you on this point.	Oppose
18971	0	0	I'm sorry, but I have to disagree with you on this issue.	Oppose
18972	0	0	I really don't think that's a good idea.	Oppose
18973	0	0	No offense, but I have to disagree with you on this.	Oppose
18974	0	0	I disagree, sorry.	Oppose
18975	0	0	I'm sorry but I can't support your suggestion.	Oppose
18976	0	0	I'm sorry, but I cannot accept that proposal.	Oppose
18977	0	0	I'm sorry, but I don't agree with you on this matter.	Oppose
18978	0	0	Hold on a sec, that's not quite what I had in mind.	Oppose
18979	0	0	Sorry, I can't support that.	Oppose
18980	0	0	I'm afraid I have to put my foot down on this.	Oppose
18981	0	0	I'm completely against that plan.	Oppose
18982	0	0	I cannot let you do that as it goes against my principles.	Oppose
18983	0	0	No, I don't think that's fair.	Oppose
18984	0	0	No way, that's completely wrong.	Oppose
18985	0	0	I'm sorry, but I cannot support that decision.	Oppose
18986	0	0	I have to put my foot down and say no to that.	Oppose
18987	0	0	That's not what I said at all, and I have to correct you.	Oppose
18988	0	0	I’m not entirely convinced that this is the right approach.	Oppose
18989	0	0	I'm sorry, but I'm not comfortable with what you're suggesting.	Oppose
18990	0	0	I don't see things the same way as you do.	Oppose
18991	0	0	That's not something we can compromise on, Daniel.	Oppose
18992	0	0	That doesn't sound like a fair assessment to me.	Oppose
18993	0	0	I’m sorry, but I can’t support that idea.	Oppose
18994	0	0	No way, that's a terrible idea!	Oppose
18995	0	0	Oh, come on! That's just absurd.	Oppose
18996	0	0	Sorry, but I have to voice my disagreement with that plan.	Oppose
18997	0	0	No offense, but I really don't think that's the way to go.	Oppose
18998	0	0	I'm not comfortable with that approach, I'm opposed to it.	Oppose
18999	0	0	No, that's not what I had in mind at all.	Oppose
19000	0	0	No, I don't think we should proceed with this plan.	Oppose
19001	0	0	Actually, I have a different perspective on that issue.	Oppose
19002	0	0	No, I can't condone that behavior, it's unethical.	Oppose
19003	0	0	I don't think that's fair, to be honest.	Oppose
19004	0	0	I'm afraid I see things differently than you do.	Oppose
19005	0	0	Actually, I don't think I can go along with that suggestion.	Oppose
19006	0	0	Sorry, but I have to disagree with you on that point.	Oppose
19007	0	0	I respectfully disagree.	Oppose
19008	0	0	I have to oppose that suggestion, it's not right.	Oppose
19009	0	0	That's not a good idea, Rachel.	Oppose
